;ELECTRICITY;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
2017-02-03 18:00:00+00:00;0.0000694;0;0.000113287;1.37E-04;0.000114155;0.003;0.144;0.188;0.788280352;0.890860657;0.0001;0;0.0001
2017-02-03 19:00:00+00:00;0.000086;0;0.000113287;9.07E-05;0.000114155;0;0.139;0.209;0.884603956;0.889167649;0.0001;0;0.0001
2017-02-03 20:00:00+00:00;0.0000868;0;0.000113287;6.33E-05;0.000114155;0;0.069;0.19;0.806112837;0.895262477;0.0001;0;0.0001
2017-02-03 21:00:00+00:00;0.0000856;0;0.000113287;4.11E-05;0.000114155;0;0.021;0.161;0.7343459;0.883411422;0.0001;0;0.0001
2017-02-03 22:00:00+00:00;0.0000805;0;0.000113287;2.46E-05;0.000114155;0;0.006;0.132;0.685415821;0.37110729;0.0001;0;0.0001
2017-02-03 23:00:00+00:00;7.06E-05;0;0.000113287;8.08E-06;0.000114155;0;0.003;0.128;0.680735674;0.24616332;0.0001;0;0.0001
2017-02-04 00:00:00+00:00;6.51E-05;0;0.000113287;6.77E-06;0.000114155;0;0.004;0.114;0.716654385;0.457789284;0.0001;0;0.0001
2017-02-04 01:00:00+00:00;5.94E-05;0;0.000113711;0.00000375;0.000114155;0;0.001;0.094;0.695889762;0.238036884;0.0001;0;0.0001
2017-02-04 02:00:00+00:00;5.62E-05;0;0.000113711;0.00000238;0.000114155;0;0;0.068;0.710155749;0.240068493;0.0001;0;0.0001
2017-02-04 03:00:00+00:00;5.37E-05;0;0.000114136;0.0000083;0.000114155;0;0;0.035;0.696453635;0.237698282;0.0001;0;0.0001
2017-02-04 04:00:00+00:00;5.23E-05;0;0.00011456;0.0000249;0.000114155;0;0.014;0.019;0.70451702;0.241084297;0.0001;0;0.0001
2017-02-04 05:00:00+00:00;5.10E-05;0;0.000114984;0.0000693;0.000114155;0;0.07;0.051;0.715202412;0.250903743;0.0001;0;0.0001
2017-02-04 06:00:00+00:00;0.0000464;0;0.000115409;0.000143;0.000114155;0.051;0.12;0.085;0.68524666;0.254289758;0.0001;0.005;0.0001
2017-02-04 07:00:00+00:00;0.0000469;0;0.000116257;0.00019;0.000114155;0.206;0.136;0.053;0.698892386;0.25259675;0.0001;0.094;0.0001
2017-02-04 08:00:00+00:00;0.000052;0;0.000116681;0.000168;0.000114155;0.363;0.496;0.148;0.700062423;0.451694457;0.0001;0.226;0.0001
2017-02-04 09:00:00+00:00;0.0000533;0;0.00011753;0.000165;0.000114155;0.51;0.622;0.169;0.716372448;0.464561315;0.0001;0.408;0.0001
2017-02-04 10:00:00+00:00;0.0000543;0;0.000118379;0.000179;0.000114155;0.617;0.573;0.136;0.723730991;0.469640338;0.0001;0.573;0.0001
2017-02-04 11:00:00+00:00;0.0000553;0;0.000119227;0.000196;0.000114155;0.662;0.49;0.118;0.719149523;0.460836698;0.0001;0.638;0.0001
2017-02-04 12:00:00+00:00;0.0000537;0;0.000120076;0.000195;0.000114155;0.67;0.428;0.12;0.695861568;0.508918117;0.0001;0.653;0.0001
2017-02-04 13:00:00+00:00;0.0000553;0;0.000120924;0.000185;0.000114155;0.624;0.404;0.133;0.71205882;0.502823289;0.0001;0.572;0.0001
2017-02-04 14:00:00+00:00;0.0000609;0;0.000121773;1.99E-04;0.000114155;0.51;0.41;0.155;0.727227004;0.504516297;0.0001;0.377;0.0001
2017-02-04 15:00:00+00:00;0.0000624;0;0.000122622;2.16E-04;0.000114155;0.379;0.431;0.187;0.715103735;0.503839094;0.0001;0.214;0.0001
2017-02-04 16:00:00+00:00;0.0000622;0;0.000123894;2.24E-04;0.000114155;0.221;0.452;0.239;0.726663131;0.502484689;0.0001;7.70E-02;0.0001
2017-02-04 17:00:00+00:00;0.0000597;0;0.000124743;1.98E-04;0.000114155;0.092;0.389;0.284;0.719107233;0.754742837;0.0001;0.022;0.0001
2017-02-04 18:00:00+00:00;0.0000575;0;0.000125592;1.37E-04;0.000114155;0.002;0.327;0.313;0.806366579;0.877316595;0.0001;0;0.0001
2017-02-04 19:00:00+00:00;0.0000745;0;0.000126865;9.07E-05;0.000114155;0;0.24;0.338;0.839310858;0.880025406;0.0001;0;0.0001
2017-02-04 20:00:00+00:00;0.0000751;0;0.000127713;6.33E-05;0.000114155;0;0.159;0.337;0.786687412;0.877316595;0.0001;0;0.0001
2017-02-04 21:00:00+00:00;7.13E-05;0;0.000128986;4.11E-05;0.000114155;0;0.133;0.36;0.724421735;0.873930579;0.0001;0;0.0001
2017-02-04 22:00:00+00:00;6.56E-05;0;0.000129835;2.46E-05;0.000114155;0;0.112;0.363;0.722885182;0.603049346;0.0001;0;0.0001
2017-02-04 23:00:00+00:00;5.77E-05;0;0.000131108;8.08E-06;0.000114155;0;0.106;0.347;0.715315187;0.244470313;0.0001;0;0.0001
2017-02-05 00:00:00+00:00;5.21E-05;0;0.00013238;6.77E-06;0.000114155;0;0.105;0.339;0.54450396;0.225508627;0.0001;0;0.0001
2017-02-05 01:00:00+00:00;4.90E-05;0;0.000133229;0.00000375;0.000114155;0;0.109;0.349;0.526826541;0.202483721;0.0001;0;0.0001
2017-02-05 02:00:00+00:00;4.72E-05;0;0.000134078;0.00000238;0.000114155;0;0.119;0.367;0.50249542;0.20417673;0.0001;0;0.0001
2017-02-05 03:00:00+00:00;4.55E-05;0;0.00013535;0.0000083;0.000114155;0;0.141;0.364;0.473075347;0.202822324;0.0001;0;0.0001
2017-02-05 04:00:00+00:00;4.48E-05;0;0.000136199;0.0000249;0.000114155;0;0.162;0.381;0.485015359;0.218736596;0.0001;0;0.0001
2017-02-05 05:00:00+00:00;4.41E-05;0;0.000137048;0.0000693;0.000114155;0;0.161;0.35;0.50716147;0.218397994;0.0001;0;0.0001
2017-02-05 06:00:00+00:00;3.84E-05;0;0.000138321;0.000143;0.000114155;0.016;0.17;0.281;0.448983874;0.219413799;0.0001;0;0.0001
2017-02-05 07:00:00+00:00;4.10E-05;0;0.000139169;0.00019;0.000114155;0.086;0.462;0.679;0.481914056;0.249210734;0.0001;0.005;0.0001
2017-02-05 08:00:00+00:00;0.0000472;0;0.000140018;0.000168;0.000114155;0.194;0.587;0.757;0.508881283;0.250903743;0.0001;0.02;0.0001
2017-02-05 09:00:00+00:00;0.0000511;0;0.000140866;0.000165;0.000114155;0.301;0.649;0.647;0.521977234;0.253273953;0.0001;0.048;0.0001
2017-02-05 10:00:00+00:00;0.0000538;0;0.000141291;0.000179;0.000114155;0.411;0.602;0.444;0.553709186;0.250903743;0.0001;0.107;0.0001
2017-02-05 11:00:00+00:00;0.000056;0;0.000142139;0.000196;0.000114155;0.531;0.518;0.313;0.52056755;0.251242344;0.0001;0.245;0.0001
2017-02-05 12:00:00+00:00;0.0000552;0;0.000142988;0.000195;0.000114155;0.602;0.452;0.269;0.503186165;0.220091003;0.0001;0.398;0.0001
2017-02-05 13:00:00+00:00;0.000058;0;0.000143412;0.000185;0.000114155;0.588;0.398;0.263;0.52048297;0.220091003;0.0001;0.419;0.0001
2017-02-05 14:00:00+00:00;0.0000639;0;0.000144261;1.99E-04;0.000114155;0.525;0.344;0.258;0.554808738;0.2197524;0.0001;0.372;0.0001
2017-02-05 15:00:00+00:00;0.0000677;0;0.000144685;2.16E-04;0.000114155;0.429;0.294;0.252;0.581916933;0.417834302;0.0001;0.296;0.0001
2017-02-05 16:00:00+00:00;0.0000677;0;0.000145534;2.24E-04;0.000114155;0.284;0.26;0.252;0.606699151;0.41072367;0.0001;1.65E-01;0.0001
2017-02-05 17:00:00+00:00;0.0000622;0;0.000145958;1.98E-04;0.000114155;0.109;0.207;0.211;0.617849739;0.725961706;0.0001;0.034;0.0001
2017-02-05 18:00:00+00:00;0.0000608;0;0.000146382;1.37E-04;0.000114155;0.003;0.17;0.181;0.746666525;0.844810847;0.0001;0;0.0001
2017-02-05 19:00:00+00:00;0.0000783;0;0.000146806;9.07E-05;0.000114155;0;0.206;0.209;0.724520414;0.887813243;0.0001;0;0.0001
2017-02-05 20:00:00+00:00;0.0000787;0;0.000147231;6.33E-05;0.000114155;0;0.225;0.254;0.7179231;0.886120235;0.0001;0;0.0001
2017-02-05 21:00:00+00:00;0.0000772;0;0.000147655;4.11E-05;0.000114155;0;0.236;0.344;0.632834664;0.861063721;0.0001;0;0.0001
2017-02-05 22:00:00+00:00;7.20E-05;0;0.000148079;2.46E-05;0.000114155;0;0.242;0.436;0.60932116;0.34909819;0.0001;0;0.0001
2017-02-05 23:00:00+00:00;6.61E-05;0;0.000148504;8.08E-06;0.000114155;0;0.259;0.468;0.592827876;0.224154221;0.0001;0;0.0001
2017-02-06 00:00:00+00:00;6.06E-05;0;0.000148928;6.77E-06;0.000114155;0;0.283;0.415;0.389495272;0.211287362;0.0001;0;0.0001
2017-02-06 01:00:00+00:00;5.63E-05;0;0.000149352;0.00000375;0.000114155;0;0.278;0.348;0.375666287;0.209594353;0.0001;0;0.0001
2017-02-06 02:00:00+00:00;5.39E-05;0;0.000149777;0.00000238;0.000114155;0;0.218;0.26;0.344695563;0.197404699;0.0001;0;0.0001
2017-02-06 03:00:00+00:00;5.23E-05;0;0.000149777;0.0000083;0.000114155;0;0.178;0.195;0.311131022;0.21094876;0.0001;0;0.0001
2017-02-06 04:00:00+00:00;5.15E-05;0;0.000150201;0.0000249;0.000114155;0;0.173;0.188;0.320547702;0.213318972;0.0001;0;0.0001
2017-02-06 05:00:00+00:00;0.0000493;0;0.000150625;0.0000693;0.000114155;0;0.177;0.232;0.378457459;0.207901347;0.0001;0;0.0001
2017-02-06 06:00:00+00:00;0.0000432;0;0.000150625;0.000143;0.000114155;0.05;0.119;0.153;0.392258251;0.21094876;0.0001;0.009;0.0001
2017-02-06 07:00:00+00:00;0.0000472;0;0.000151049;0.00019;0.000114155;0.228;0.063;0.231;0.459401427;0.250903743;0.0001;0.141;0.0001
2017-02-06 08:00:00+00:00;0.0000531;0;0.000151474;0.000168;0.000114155;0.413;0.105;0.211;0.508965863;0.251919547;0.0001;0.348;0.0001
2017-02-06 09:00:00+00:00;0.0000584;0;0.000151474;0.000165;0.000114155;0.562;0.068;0.074;0.486354557;0.25259675;0.0001;0.55;0.0001
2017-02-06 10:00:00+00:00;0.0000618;0;0.000151898;0.000179;0.000114155;0.664;0.043;0.048;0.483351932;0.252258149;0.0001;0.711;0.0001
2017-02-06 11:00:00+00:00;0.0000652;0;0.000151898;0.000196;0.000114155;0.712;0.044;0.067;0.475598679;0.242100102;0.0001;0.791;0.0001
2017-02-06 12:00:00+00:00;0.0000647;0;0.000152322;0.000195;0.000114155;0.706;0.053;0.102;0.487327237;0.260384585;0.0001;0.769;0.0001
2017-02-06 13:00:00+00:00;0.0000657;0;0.000152322;0.000185;0.000114155;0.636;0.062;0.142;0.484000386;0.257675772;0.0001;0.621;0.0001
2017-02-06 14:00:00+00:00;0.0000664;0;0.000152747;1.99E-04;0.000114155;0.525;0.072;0.183;0.51928474;0.247517726;0.0001;0.416;0.0001
2017-02-06 15:00:00+00:00;0.0000676;0;0.000153171;2.16E-04;0.000114155;0.322;0.081;0.217;0.514209883;0.248194931;0.0001;0.124;0.0001
2017-02-06 16:00:00+00:00;0.0000677;0;0.000153595;2.24E-04;0.000114155;0.193;0.094;0.245;0.484381001;0.464561315;0.0001;4.80E-02;0.0001
2017-02-06 17:00:00+00:00;0.0000656;0;0.00015402;1.98E-04;0.000114155;0.066;0.114;0.26;0.526840638;0.753049829;0.0001;0.008;0.0001
2017-02-06 18:00:00+00:00;0.0000638;0;0.000154444;1.37E-04;0.000114155;0.001;0.164;0.366;0.707350481;0.889844853;0.0001;0;0.0001
2017-02-06 19:00:00+00:00;0.0000812;0;0.000154868;9.07E-05;0.000114155;0;0.253;0.479;0.722871085;0.893569469;0.0001;0;0.0001
2017-02-06 20:00:00+00:00;0.0000815;0;0.000155292;6.33E-05;0.000114155;0;0.262;0.483;0.626082285;0.881379814;0.0001;0;0.0001
2017-02-06 21:00:00+00:00;0.0000783;0;0.000156141;4.11E-05;0.000114155;0;0.244;0.46;0.553088926;0.85226008;0.0001;0;0.0001
2017-02-06 22:00:00+00:00;7.41E-05;0;0.000156565;2.46E-05;0.000114155;0;0.242;0.452;0.439778648;0.334538323;0.0001;0;0.0001
2017-02-06 23:00:00+00:00;6.83E-05;0;0.000157414;8.08E-06;0.000114155;0;0.269;0.421;0.435295857;0.209255752;0.0001;0;0.0001
2017-02-07 00:00:00+00:00;6.57E-05;0;0.000158262;6.77E-06;0.000114155;0;0.28;0.381;0.359201196;0.187585254;0.0001;0;0.0001
2017-02-07 01:00:00+00:00;6.16E-05;0;0.000159111;0.00000375;0.000114155;0;0.271;0.327;0.351123715;0.187585254;0.0001;0;0.0001
2017-02-07 02:00:00+00:00;5.82E-05;0;0.000160384;0.00000238;0.000114155;0;0.249;0.274;0.316769753;0.183183434;0.0001;0;0.0001
2017-02-07 03:00:00+00:00;5.62E-05;0;0.000161233;0.0000083;0.000114155;0;0.222;0.232;0.309989179;0.176411404;0.0001;0;0.0001
2017-02-07 04:00:00+00:00;5.44E-05;0;0.000162505;0.0000249;0.000114155;0;0.208;0.197;0.335856853;0.202822324;0.0001;0;0.0001
2017-02-07 05:00:00+00:00;0.0000514;0;0.000163778;0.0000693;0.000114155;0;0.181;0.181;0.36259853;0.201467917;0.0001;0;0.0001
2017-02-07 06:00:00+00:00;0.0000441;0;0.000165476;0.000143;0.000114155;0.032;0.102;0.1;0.361456687;0.216027784;0.0001;0.001;0.0001
2017-02-07 07:00:00+00:00;0.0000472;0;0.000166748;0.00019;0.000114155;0.157;0.022;0.056;0.422707392;0.252935353;0.0001;0.033;0.0001
2017-02-07 08:00:00+00:00;0.0000517;0;0.000168446;0.000168;0.000114155;0.303;0.044;0.052;0.456708934;0.256659969;0.0001;0.111;0.0001
2017-02-07 09:00:00+00:00;0.0000557;0;0.000170567;0.000165;0.000114155;0.429;0.023;0.008;0.458358262;0.253273953;0.0001;0.217;0.0001
2017-02-07 10:00:00+00:00;0.00006;0;0.000172264;0.000179;0.000114155;0.543;0.008;0.001;0.41565898;0.220429604;0.0001;0.366;0.0001
2017-02-07 11:00:00+00:00;0.0000629;0;0.000174386;0.000196;0.000114155;0.637;0.005;0.003;0.387014232;0.222122612;0.0001;0.55;0.0001
2017-02-07 12:00:00+00:00;0.0000626;0;0.000176507;0.000195;0.000114155;0.673;0.008;0.012;0.353266433;0.187246653;0.0001;0.651;0.0001
2017-02-07 13:00:00+00:00;0.0000655;0;0.000178204;0.000185;0.000114155;0.641;0.014;0.025;0.404198261;0.216704986;0.0001;0.619;0.0001
2017-02-07 14:00:00+00:00;0.0000679;0;0.000180326;1.99E-04;0.000114155;0.568;0.017;0.039;0.436367216;0.233973665;0.0001;0.524;0.0001
2017-02-07 15:00:00+00:00;0.0000689;0;0.000182872;2.16E-04;0.000114155;0.431;0.014;0.05;0.452536273;0.448647043;0.0001;0.335;0.0001
2017-02-07 16:00:00+00:00;0.0000693;0;0.000184993;2.24E-04;0.000114155;0.27;0.011;0.062;0.448786518;0.475057963;0.0001;1.58E-01;0.0001
2017-02-07 17:00:00+00:00;0.0000669;0;0.00018669;1.98E-04;0.000114155;0.102;0.013;0.09;0.507795827;0.757113047;0.0001;0.033;0.0001
2017-02-07 18:00:00+00:00;0.0000664;0;0.000188812;1.37E-04;0.000114155;0.002;0.047;0.2;0.699117936;0.886797438;0.0001;0;0.0001
2017-02-07 19:00:00+00:00;0.0000828;0;0.000190933;9.07E-05;0.000114155;0;0.14;0.292;0.677225566;0.885781633;0.0001;0;0.0001
2017-02-07 20:00:00+00:00;0.0000841;0;0.000193055;6.33E-05;0.000114155;0;0.24;0.239;0.596211113;0.895601078;0.0001;0;0.0001
2017-02-07 21:00:00+00:00;0.0000824;0;0.000194752;4.11E-05;0.000114155;0;0.263;0.178;0.498224083;0.850905675;0.0001;0;0.0001
2017-02-07 22:00:00+00:00;7.97E-05;0;0.000196449;2.46E-05;0.000114155;0;0.195;0.122;0.457174128;0.315915238;0.0001;0;0.0001
2017-02-07 23:00:00+00:00;7.17E-05;0;0.000198146;8.08E-06;0.000114155;0;0.16;0.085;0.444980375;0.210271558;0.0001;0;0.0001
2017-02-08 00:00:00+00:00;6.45E-05;0;0.000199844;6.77E-06;0.000114155;0;0.174;0.087;0.377541165;0.167607763;0.0001;0;0.0001
2017-02-08 01:00:00+00:00;6.01E-05;0;0.000201116;0.00000375;0.000114155;0;0.143;0.119;0.358834679;0.166591959;0.0001;0;0.0001
2017-02-08 02:00:00+00:00;5.72E-05;0;0.000202389;0.00000238;0.000114155;0;0.086;0.163;0.331486838;0.17133238;0.0001;0;0.0001
2017-02-08 03:00:00+00:00;5.47E-05;0;0.000203238;0.0000083;0.000114155;0;0.063;0.222;0.358665517;0.186908051;0.0001;0;0.0001
2017-02-08 04:00:00+00:00;5.34E-05;0;0.000204086;0.0000249;0.000114155;0;0.046;0.289;0.365840801;0.192325675;0.0001;0;0.0001
2017-02-08 05:00:00+00:00;0.0000515;0;0.000204935;0.0000693;0.000114155;0;0.051;0.294;0.42431443;0.193341481;0.0001;0;0.0001
2017-02-08 06:00:00+00:00;0.0000458;0;0.000205359;0.000143;0.000114155;0.046;0.048;0.117;0.412740937;0.214673377;0.0001;0.013;0.0001
2017-02-08 07:00:00+00:00;0.0000483;0;0.000205359;0.00019;0.000114155;0.239;0.006;0.079;0.366038157;0.253273953;0.0001;0.189;0.0001
2017-02-08 08:00:00+00:00;0.0000585;0;0.000205359;0.000168;0.000114155;0.434;0.022;0.134;0.432109974;0.254966961;0.0001;0.43;0.0001
2017-02-08 09:00:00+00:00;0.0000643;0;0.000204935;0.000165;0.000114155;0.588;0.032;0.052;0.424652754;0.193002879;0.0001;0.652;0.0001
2017-02-08 10:00:00+00:00;0.0000711;0;0.000204086;0.000179;0.000114155;0.686;0.025;0.029;0.445304603;0.194357285;0.0001;0.808;0.0001
2017-02-08 11:00:00+00:00;0.0000764;0;0.000203238;0.000196;0.000114155;0.732;0.015;0.03;0.490907831;0.251580946;0.0001;0.885;0.0001
2017-02-08 12:00:00+00:00;0.0000766;0;0.000202389;0.000195;0.000114155;0.734;0.005;0.024;0.414545331;0.255982767;0.0001;0.89;0.0001
2017-02-08 13:00:00+00:00;0.0000796;0;0.000201116;0.000185;0.000114155;0.696;0.002;0.018;0.455919512;0.226524432;0.0001;0.828;0.0001
2017-02-08 14:00:00+00:00;0.0000849;0;0.000199419;1.99E-04;0.000114155;0.602;0.001;0.016;0.448391807;0.231942055;0.0001;0.668;0.0001
2017-02-08 15:00:00+00:00;0.0000852;0;0.000197298;2.16E-04;0.000114155;0.478;0;0.016;0.407017626;0.22618583;0.0001;0.492;0.0001
2017-02-08 16:00:00+00:00;0.0000845;0;0.000195601;2.24E-04;0.000114155;0.302;0;0.023;0.407694273;0.465238519;0.0001;2.64E-01;0.0001
2017-02-08 17:00:00+00:00;0.0000795;0;0.000193055;1.98E-04;0.000114155;0.118;0;0.045;0.487031204;0.751356821;0.0001;0.072;0.0001
2017-02-08 18:00:00+00:00;0.0000741;0;0.000190509;1.37E-04;0.000114155;0.002;0.011;0.143;0.750923766;0.784201171;0.0001;0;0.0001
2017-02-08 19:00:00+00:00;0.0000888;0;0.000187963;9.07E-05;0.000114155;0;0.056;0.255;0.722307212;0.888490446;0.0001;0;0.0001
2017-02-08 20:00:00+00:00;0.0000899;0;0.000184993;6.33E-05;0.000114155;0;0.062;0.295;0.654586066;0.892553664;0.0001;0;0.0001
2017-02-08 21:00:00+00:00;0.0000881;0;0.000181599;4.11E-05;0.000114155;0;0.069;0.303;0.529307582;0.853614486;0.0001;0;0.0001
2017-02-08 22:00:00+00:00;8.35E-05;0;0.000178204;2.46E-05;0.000114155;0;0.074;0.223;0.411021125;0.328104894;0.0001;0;0.0001
2017-02-08 23:00:00+00:00;7.37E-05;0;0.00017481;8.08E-06;0.000114155;0;0.081;0.111;0.366475158;0.20214512;0.0001;0;0.0001
2017-02-09 00:00:00+00:00;6.62E-05;0;0.000170991;6.77E-06;0.000114155;0;0.075;0.078;0.264681985;0.165914755;0.0001;0;0.0001
2017-02-09 01:00:00+00:00;6.15E-05;0;0.000166748;0.00000375;0.000114155;0;0.052;0.077;0.217908719;0.166591959;0.0001;0;0.0001
2017-02-09 02:00:00+00:00;5.81E-05;0;0.00016293;0.00000238;0.000114155;0;0.034;0.061;0.218388012;0.164221748;0.0001;0;0.0001
2017-02-09 03:00:00+00:00;5.64E-05;0;0.000158262;0.0000083;0.000114155;0;0.022;0.028;0.214779225;0.16693056;0.0001;0;0.0001
2017-02-09 04:00:00+00:00;5.47E-05;0;0.000153595;0.0000249;0.000114155;0;0.01;0.01;0.20165508;0.191309872;0.0001;0;0.0001
2017-02-09 05:00:00+00:00;0.0000529;0;0.000148928;0.0000693;0.000114155;0;0.002;0.008;0.266401798;0.192664277;0.0001;0.00E+00;0.0001
2017-02-09 06:00:00+00:00;0.0000479;0;0.000144261;0.000143;0.000114155;0.051;0.012;0.026;0.295032449;0.190294067;0.0001;0.009;0.0001
2017-02-09 07:00:00+00:00;0.0000509;0;0.000138745;0.00019;0.000114155;0.224;0.025;0.024;0.373128859;0.253273953;0.0001;0.126;0.0001
2017-02-09 08:00:00+00:00;0.0000573;0;0.000133653;0.000168;0.000114155;0.364;0.048;0.085;0.433674721;0.252935353;0.0001;0.23;0.0001
2017-02-09 09:00:00+00:00;0.0000581;0;0.000128137;0.000165;0.000114155;0.49;0.084;0.131;0.447644676;0.25056514;0.0001;0.35;0.0001
2017-02-09 10:00:00+00:00;0.0000588;0;0.000122622;0.000179;0.000114155;0.53;0.161;0.174;0.419986705;0.179458816;0.0001;0.33;0.0001
2017-02-09 11:00:00+00:00;0.0000605;0;0.000117106;0.000196;0.000114155;0.509;0.292;0.253;0.419465123;0.345034971;0.0001;0.237;0.0001
2017-02-09 12:00:00+00:00;0.0000569;0;0.000111166;0.000195;0.000114155;0.487;0.315;0.355;0.338464767;0.350791197;0.0001;0.192;0.0001
2017-02-09 13:00:00+00:00;0.0000558;0;0.000105225;0.000185;0.000114155;0.457;0.162;0.268;0.38511116;0.345034971;0.0001;0.168;0.0001
2017-02-09 14:00:00+00:00;0.000057;0;9.93E-05;1.99E-04;0.000114155;0.389;0.089;0.113;0.411796449;0.346727979;0.0001;0.126;0.0001
2017-02-09 15:00:00+00:00;0.0000576;0;9.38E-05;2.16E-04;0.000114155;0.307;0.081;0.045;0.426372567;0.423590529;0.0001;0.089;0.0001
2017-02-09 16:00:00+00:00;0.0000578;0;8.78E-05;2.24E-04;0.000114155;0.191;0.058;0.028;0.440906394;0.439166199;0.0001;0.041;0.0001
2017-02-09 17:00:00+00:00;0.0000577;0;8.19E-05;1.98E-04;0.000114155;0.064;0.063;0.036;0.442922239;0.745261995;0.0001;0.007;0.0001
2017-02-09 18:00:00+00:00;0.0000611;0;7.59E-05;1.37E-04;0.000114155;0.001;0.102;0.044;0.68231452;0.880364008;0.0001;0;0.0001
2017-02-09 19:00:00+00:00;0.0000709;0;7.04E-05;9.07E-05;0.000114155;0;0.131;0.038;0.691801684;0.883411422;0.0001;0;0.0001
2017-02-09 20:00:00+00:00;0.0000682;0;6.45E-05;6.33E-05;0.000114155;0;0.033;0.003;0.622262046;0.885781633;0.0001;0;0.0001
2017-02-09 21:00:00+00:00;6.35E-05;0;5.90E-05;4.11E-05;0.000114155;0;0.031;0.048;0.503172069;0.842102034;0.0001;0;0.0001
2017-02-09 22:00:00+00:00;5.72E-05;0;5.39E-05;2.46E-05;0.000114155;0;0.077;0.217;0.426612213;0.557338137;0.0001;0;0.0001
2017-02-09 23:00:00+00:00;5.17E-05;0;4.84E-05;8.08E-06;0.000114155;0;0.159;0.324;0.314486067;0.163883146;0.0001;0;0.0001
2017-02-10 00:00:00+00:00;4.70E-05;2.35E-06;4.33E-05;6.77E-06;0.000114155;0;0.16;0.435;0.297104682;0.156433913;0.0001;0;0.0001
2017-02-10 01:00:00+00:00;4.53E-05;2.35E-05;3.86E-05;0.00000375;0.000114155;0;0.203;0.434;0.256956925;0.158804123;0.0001;0;0.0001
2017-02-10 02:00:00+00:00;4.35E-05;4.34E-05;3.39E-05;0.00000238;0.000114155;0;0.336;0.359;0.204375767;0.157111115;0.0001;0;0.0001
2017-02-10 03:00:00+00:00;4.27E-05;6.22E-05;2.97E-05;0.0000083;0.000114155;0;0.273;0.28;0.205447126;0.158804123;0.0001;0;0.0001
2017-02-10 04:00:00+00:00;4.26E-05;8.10E-05;2.55E-05;0.0000249;0.000114155;0;0.191;0.239;0.196749385;0.1757342;0.0001;0;0.0001
2017-02-10 05:00:00+00:00;4.29E-05;9.86E-05;2.16E-05;0.0000693;0.000114155;0;0.166;0.234;0.200936143;0.179120216;0.0001;0.00E+00;0.0001
2017-02-10 06:00:00+00:00;0.0000391;0.000113873;1.82E-05;0.000143;0.000114155;0.043;0.156;0.145;0.223054061;0.183522036;0.0001;0.005;0.0001
2017-02-10 07:00:00+00:00;0.0000418;0.00012796;1.49E-05;0.00019;0.000114155;0.186;0.167;0.148;0.270193843;0.182844832;0.0001;0.068;0.0001
2017-02-10 08:00:00+00:00;0.0000472;0.000140873;1.23E-05;0.000168;0.000114155;0.303;0.28;0.26;0.284262475;0.185892247;0.0001;0.128;0.0001
2017-02-10 09:00:00+00:00;0.000051;0.000151439;9.76E-06;0.000165;0.000114155;0.425;0.5;0.398;0.334715011;0.181151825;0.0001;0.23;0.0001
2017-02-10 10:00:00+00:00;0.0000515;0.00016083;7.64E-06;0.000179;0.000114155;0.552;0.653;0.394;0.369689234;0.173702591;0.0001;0.418;0.0001
2017-02-10 11:00:00+00:00;0.0000498;0.000170222;5.94E-06;0.000196;0.000114155;0.645;0.62;0.344;0.344103497;0.159481326;0.0001;0.614;0.0001
2017-02-10 12:00:00+00:00;0.000051;0.000176092;4.24E-06;0.000195;0.000114155;0.707;0.411;0.266;0.334334397;0.15812692;0.0001;0.787;0.0001
2017-02-10 13:00:00+00:00;0.0000518;0.000181961;3.39E-06;0.000185;0.000114155;0.666;0.174;0.16;0.349939582;0.156433913;0.0001;0.728;0.0001
2017-02-10 14:00:00+00:00;0.0000563;0.000186657;2.12E-06;1.99E-04;0.000114155;0.587;0.055;0.082;0.377188744;0.15812692;0.0001;0.61;0.0001
2017-02-10 15:00:00+00:00;0.0000569;0.000190179;1.70E-06;2.16E-04;0.000114155;0.459;0.019;0.043;0.359821456;0.158465522;0.0001;0.431;0.0001
2017-02-10 16:00:00+00:00;0.0000556;0.000192527;1.27E-06;2.24E-04;0.000114155;0.294;0.019;0.028;0.327201404;0.379233728;0.0001;0.231;0.0001
2017-02-10 17:00:00+00:00;0.0000537;0.000193701;1.27E-06;1.98E-04;0.000114155;0.117;0.032;0.021;0.341241842;0.679573295;0.0001;0.064;0.0001
2017-02-10 18:00:00+00:00;0.0000533;0.000193701;1.27E-06;1.37E-04;0.000114155;0.002;0.067;0.019;0.596323888;0.871221767;0.0001;0;0.0001
2017-02-10 19:00:00+00:00;0.0000699;0.000193701;1.70E-06;9.07E-05;0.000114155;0;0.121;0.07;0.600228709;0.872576174;0.0001;0;0.0001
2017-02-10 20:00:00+00:00;0.0000696;0.000192527;2.12E-06;6.33E-05;0.000114155;0;0.111;0.15;0.559925885;0.834991401;0.0001;0;0.0001
2017-02-10 21:00:00+00:00;6.56E-05;0.000190179;2.97E-06;4.11E-05;0.000114155;0;0.096;0.191;0.506484823;0.831605387;0.0001;0;0.0001
