Regions;Technologies;Typical_days;Hours;F_t
C4;H2_BIOMASS;16;6;0.0
C4;H2_BIOMASS;16;7;0.0
C4;H2_BIOMASS;16;8;0.0
C4;H2_BIOMASS;16;9;0.0
C4;H2_BIOMASS;16;10;0.0
C4;H2_BIOMASS;16;11;0.0
C4;H2_BIOMASS;16;12;0.0
C4;H2_BIOMASS;16;13;0.0
C4;H2_BIOMASS;16;14;0.0
C4;H2_BIOMASS;16;15;0.0
C4;H2_BIOMASS;16;16;0.0
C4;H2_BIOMASS;16;17;0.0
C4;H2_BIOMASS;16;18;0.0
C4;H2_BIOMASS;16;19;0.0
C4;H2_BIOMASS;16;20;0.0
C4;H2_BIOMASS;16;21;0.0
C4;H2_BIOMASS;16;22;0.0
C4;H2_BIOMASS;16;23;0.0
C4;H2_BIOMASS;16;24;0.0
C4;H2_ELECTROLYSIS;1;1;0.0
C4;H2_ELECTROLYSIS;1;2;0.0
C4;H2_ELECTROLYSIS;1;3;0.0
C4;H2_ELECTROLYSIS;1;4;0.0
C4;H2_ELECTROLYSIS;1;5;0.0
C4;H2_ELECTROLYSIS;1;6;0.0
C4;H2_ELECTROLYSIS;1;7;0.0
C4;H2_ELECTROLYSIS;1;8;0.0
C4;H2_ELECTROLYSIS;1;9;0.0
C4;H2_ELECTROLYSIS;1;10;0.0
C4;H2_ELECTROLYSIS;1;11;0.0
C4;H2_ELECTROLYSIS;1;12;0.0
C4;H2_ELECTROLYSIS;1;13;0.0
C4;H2_ELECTROLYSIS;1;14;0.0
C4;H2_ELECTROLYSIS;1;15;0.0
C4;H2_ELECTROLYSIS;1;16;0.0
C4;H2_ELECTROLYSIS;1;17;0.0
C4;H2_ELECTROLYSIS;1;18;0.0
C4;H2_ELECTROLYSIS;1;19;0.0
C4;H2_ELECTROLYSIS;1;20;0.0
C4;H2_ELECTROLYSIS;1;21;0.0
C4;H2_ELECTROLYSIS;1;22;0.0
C4;H2_ELECTROLYSIS;1;23;0.0
C4;H2_ELECTROLYSIS;1;24;0.0
C4;H2_ELECTROLYSIS;2;1;0.0
C4;H2_ELECTROLYSIS;2;2;0.0
C4;H2_ELECTROLYSIS;2;3;0.0
C4;H2_ELECTROLYSIS;2;4;0.0
C4;H2_ELECTROLYSIS;2;5;0.0
C4;H2_ELECTROLYSIS;2;6;0.0
C4;H2_ELECTROLYSIS;2;7;0.0
C4;H2_ELECTROLYSIS;2;8;0.0
C4;H2_ELECTROLYSIS;2;9;0.0
C4;H2_ELECTROLYSIS;2;10;0.0
C4;H2_ELECTROLYSIS;2;11;0.0
C4;H2_ELECTROLYSIS;2;12;0.0
C4;H2_ELECTROLYSIS;2;13;0.0
C4;H2_ELECTROLYSIS;2;14;0.0
C4;H2_ELECTROLYSIS;2;15;0.0
C4;H2_ELECTROLYSIS;2;16;0.0
C4;H2_ELECTROLYSIS;2;17;0.0
C4;H2_ELECTROLYSIS;2;18;0.0
C4;H2_ELECTROLYSIS;2;19;0.0
C4;H2_ELECTROLYSIS;2;20;0.0
C4;H2_ELECTROLYSIS;2;21;0.0
C4;H2_ELECTROLYSIS;2;22;0.0
C4;H2_ELECTROLYSIS;2;23;0.0
C4;H2_ELECTROLYSIS;2;24;0.0
C4;H2_ELECTROLYSIS;3;1;0.0
C4;H2_ELECTROLYSIS;3;2;0.0
C4;H2_ELECTROLYSIS;3;3;0.0
C4;H2_ELECTROLYSIS;3;4;0.0
C4;H2_ELECTROLYSIS;3;5;0.0
C4;H2_ELECTROLYSIS;3;6;0.0
C4;H2_ELECTROLYSIS;3;7;0.0
C4;H2_ELECTROLYSIS;3;8;0.0
C4;H2_ELECTROLYSIS;3;9;0.0
C4;H2_ELECTROLYSIS;3;10;0.0
C4;H2_ELECTROLYSIS;3;11;0.0
C4;H2_ELECTROLYSIS;3;12;0.0
C4;H2_ELECTROLYSIS;3;13;0.0
C4;H2_ELECTROLYSIS;3;14;0.0
C4;H2_ELECTROLYSIS;3;15;0.0
C4;H2_ELECTROLYSIS;3;16;0.0
C4;H2_ELECTROLYSIS;3;17;0.0
C4;H2_ELECTROLYSIS;3;18;0.0
C4;H2_ELECTROLYSIS;3;19;0.0
C4;H2_ELECTROLYSIS;3;20;0.0
C4;H2_ELECTROLYSIS;3;21;0.0
C4;H2_ELECTROLYSIS;3;22;0.0
C4;H2_ELECTROLYSIS;3;23;0.0
C4;H2_ELECTROLYSIS;3;24;0.0
C4;H2_ELECTROLYSIS;4;1;0.0
C4;H2_ELECTROLYSIS;4;2;0.0
C4;H2_ELECTROLYSIS;4;3;0.0
C4;H2_ELECTROLYSIS;4;4;0.0
C4;H2_ELECTROLYSIS;4;5;0.0
C4;H2_ELECTROLYSIS;4;6;0.0
C4;H2_ELECTROLYSIS;4;7;0.0
C4;H2_ELECTROLYSIS;4;8;0.0
C4;H2_ELECTROLYSIS;4;9;0.0
C4;H2_ELECTROLYSIS;4;10;0.0
C4;H2_ELECTROLYSIS;4;11;0.0
C4;H2_ELECTROLYSIS;4;12;0.0
C4;H2_ELECTROLYSIS;4;13;0.0
C4;H2_ELECTROLYSIS;4;14;0.0
C4;H2_ELECTROLYSIS;4;15;0.0
C4;H2_ELECTROLYSIS;4;16;0.0
C4;H2_ELECTROLYSIS;4;17;0.0
C4;H2_ELECTROLYSIS;4;18;0.0
C4;H2_ELECTROLYSIS;4;19;0.0
C4;H2_ELECTROLYSIS;4;20;0.0
C4;H2_ELECTROLYSIS;4;21;0.0
C4;H2_ELECTROLYSIS;4;22;0.0
C4;H2_ELECTROLYSIS;4;23;0.0
C4;H2_ELECTROLYSIS;4;24;0.0
C4;H2_ELECTROLYSIS;5;1;0.0
C4;H2_ELECTROLYSIS;5;2;0.0
C4;H2_ELECTROLYSIS;5;3;0.0
C4;H2_ELECTROLYSIS;5;4;0.0
C4;H2_ELECTROLYSIS;5;5;0.0
C4;H2_ELECTROLYSIS;5;6;0.0
C4;H2_ELECTROLYSIS;5;7;0.0
C4;H2_ELECTROLYSIS;5;8;0.0
C4;H2_ELECTROLYSIS;5;9;0.0
C4;H2_ELECTROLYSIS;5;10;0.0
C4;H2_ELECTROLYSIS;5;11;0.0
C4;H2_ELECTROLYSIS;5;12;0.0
C4;H2_ELECTROLYSIS;5;13;0.0
C4;H2_ELECTROLYSIS;5;14;0.0
C4;H2_ELECTROLYSIS;5;15;0.0
C4;H2_ELECTROLYSIS;5;16;0.0
C4;H2_ELECTROLYSIS;5;17;0.0
C4;H2_ELECTROLYSIS;5;18;0.0
C4;H2_ELECTROLYSIS;5;19;0.0
C4;H2_ELECTROLYSIS;5;20;0.0
C4;H2_ELECTROLYSIS;5;21;0.0
C4;H2_ELECTROLYSIS;5;22;0.0
C4;H2_ELECTROLYSIS;5;23;0.0
C4;H2_ELECTROLYSIS;5;24;0.0
C4;H2_ELECTROLYSIS;6;1;0.0
C4;H2_ELECTROLYSIS;6;2;0.0
C4;H2_ELECTROLYSIS;6;3;0.0
C4;H2_ELECTROLYSIS;6;4;0.0
C4;H2_ELECTROLYSIS;6;5;0.0
C4;H2_ELECTROLYSIS;6;6;0.0
C4;H2_ELECTROLYSIS;6;7;0.0
C4;H2_ELECTROLYSIS;6;8;0.0
C4;H2_ELECTROLYSIS;6;9;0.0
C4;H2_ELECTROLYSIS;6;10;0.0
C4;H2_ELECTROLYSIS;6;11;0.0
C4;H2_ELECTROLYSIS;6;12;0.0
C4;H2_ELECTROLYSIS;6;13;0.0
C4;H2_ELECTROLYSIS;6;14;0.0
C4;H2_ELECTROLYSIS;6;15;0.0
C4;H2_ELECTROLYSIS;6;16;0.0
C4;H2_ELECTROLYSIS;6;17;0.0
C4;H2_ELECTROLYSIS;6;18;0.0
C4;H2_ELECTROLYSIS;6;19;0.0
C4;H2_ELECTROLYSIS;6;20;0.0
C4;H2_ELECTROLYSIS;6;21;0.0
C4;H2_ELECTROLYSIS;6;22;0.0
C4;H2_ELECTROLYSIS;6;23;0.0
C4;H2_ELECTROLYSIS;6;24;0.0
C4;H2_ELECTROLYSIS;7;1;0.0
C4;H2_ELECTROLYSIS;7;2;0.0
C4;H2_ELECTROLYSIS;7;3;0.0
C4;H2_ELECTROLYSIS;7;4;0.0
C4;H2_ELECTROLYSIS;7;5;0.0
C4;H2_ELECTROLYSIS;7;6;0.0
C4;H2_ELECTROLYSIS;7;7;0.0
C4;H2_ELECTROLYSIS;7;8;0.0
C4;H2_ELECTROLYSIS;7;9;0.0
C4;H2_ELECTROLYSIS;7;10;0.0
C4;H2_ELECTROLYSIS;7;11;0.0
C4;H2_ELECTROLYSIS;7;12;0.0
C4;H2_ELECTROLYSIS;7;13;0.0
C4;H2_ELECTROLYSIS;7;14;0.0
C4;H2_ELECTROLYSIS;7;15;0.0
C4;H2_ELECTROLYSIS;7;16;0.0
C4;H2_ELECTROLYSIS;7;17;0.0
C4;H2_ELECTROLYSIS;7;18;0.0
C4;H2_ELECTROLYSIS;7;19;0.0
C4;H2_ELECTROLYSIS;7;20;0.0
C4;H2_ELECTROLYSIS;7;21;0.0
C4;H2_ELECTROLYSIS;7;22;0.0
C4;H2_ELECTROLYSIS;7;23;0.0
C4;H2_ELECTROLYSIS;7;24;0.0
C4;H2_ELECTROLYSIS;8;1;0.0
C4;H2_ELECTROLYSIS;8;2;0.0
C4;H2_ELECTROLYSIS;8;3;0.0
C4;H2_ELECTROLYSIS;8;4;0.0
C4;H2_ELECTROLYSIS;8;5;0.0
C4;H2_ELECTROLYSIS;8;6;0.0
C4;H2_ELECTROLYSIS;8;7;0.0
C4;H2_ELECTROLYSIS;8;8;0.0
C4;H2_ELECTROLYSIS;8;9;0.0
C4;H2_ELECTROLYSIS;8;10;0.0
C4;H2_ELECTROLYSIS;8;11;0.0
C4;H2_ELECTROLYSIS;8;12;0.0
C4;H2_ELECTROLYSIS;8;13;0.0
C4;H2_ELECTROLYSIS;8;14;0.0
C4;H2_ELECTROLYSIS;8;15;0.0
C4;H2_ELECTROLYSIS;8;16;0.0
C4;H2_ELECTROLYSIS;8;17;0.0
C4;H2_ELECTROLYSIS;8;18;0.0
C4;H2_ELECTROLYSIS;8;19;0.0
C4;H2_ELECTROLYSIS;8;20;0.0
C4;H2_ELECTROLYSIS;8;21;0.0
C4;H2_ELECTROLYSIS;8;22;0.0
C4;H2_ELECTROLYSIS;8;23;0.0
C4;H2_ELECTROLYSIS;8;24;0.0
C4;H2_ELECTROLYSIS;9;1;0.0
C4;H2_ELECTROLYSIS;9;2;0.0
C4;H2_ELECTROLYSIS;9;3;0.0
C4;H2_ELECTROLYSIS;9;4;0.0
C4;H2_ELECTROLYSIS;9;5;0.0
C4;H2_ELECTROLYSIS;9;6;0.0
C4;H2_ELECTROLYSIS;9;7;0.0
C4;H2_ELECTROLYSIS;9;8;0.0
C4;H2_ELECTROLYSIS;9;9;0.0
C4;H2_ELECTROLYSIS;9;10;0.0
C4;H2_ELECTROLYSIS;9;11;0.0
C4;H2_ELECTROLYSIS;9;12;0.0
C4;H2_ELECTROLYSIS;9;13;0.0
C4;H2_ELECTROLYSIS;9;14;0.0
C4;H2_ELECTROLYSIS;9;15;0.0
C4;H2_ELECTROLYSIS;9;16;0.0
C4;H2_ELECTROLYSIS;9;17;0.0
C4;H2_ELECTROLYSIS;9;18;0.0
C4;H2_ELECTROLYSIS;9;19;0.0
C4;H2_ELECTROLYSIS;9;20;0.0
C4;H2_ELECTROLYSIS;9;21;0.0
C4;H2_ELECTROLYSIS;9;22;0.0
C4;H2_ELECTROLYSIS;9;23;0.0
C4;H2_ELECTROLYSIS;9;24;0.0
C4;H2_ELECTROLYSIS;10;1;0.0
C4;H2_ELECTROLYSIS;10;2;0.0
C4;H2_ELECTROLYSIS;10;3;0.0
C4;H2_ELECTROLYSIS;10;4;0.0
C4;H2_ELECTROLYSIS;10;5;0.0
C4;H2_ELECTROLYSIS;10;6;0.0
C4;H2_ELECTROLYSIS;10;7;0.0
C4;H2_ELECTROLYSIS;10;8;0.0
C4;H2_ELECTROLYSIS;10;9;0.0
C4;H2_ELECTROLYSIS;10;10;0.0
C4;H2_ELECTROLYSIS;10;11;0.0
C4;H2_ELECTROLYSIS;10;12;0.0
C4;H2_ELECTROLYSIS;10;13;0.0
C4;H2_ELECTROLYSIS;10;14;0.0
C4;H2_ELECTROLYSIS;10;15;0.0
C4;H2_ELECTROLYSIS;10;16;0.0
C4;H2_ELECTROLYSIS;10;17;0.0
C4;H2_ELECTROLYSIS;10;18;0.0
C4;H2_ELECTROLYSIS;10;19;0.0
C4;H2_ELECTROLYSIS;10;20;0.0
C4;H2_ELECTROLYSIS;10;21;0.0
C4;H2_ELECTROLYSIS;10;22;0.0
C4;H2_ELECTROLYSIS;10;23;0.0
C4;H2_ELECTROLYSIS;10;24;0.0
C4;H2_ELECTROLYSIS;11;1;0.0
C4;H2_ELECTROLYSIS;11;2;0.0
C4;H2_ELECTROLYSIS;11;3;0.0
C4;H2_ELECTROLYSIS;11;4;0.0
C4;H2_ELECTROLYSIS;11;5;0.0
C4;H2_ELECTROLYSIS;11;6;0.0
C4;H2_ELECTROLYSIS;11;7;0.0
C4;H2_ELECTROLYSIS;11;8;0.0
C4;H2_ELECTROLYSIS;11;9;0.0
C4;H2_ELECTROLYSIS;11;10;0.0
C4;H2_ELECTROLYSIS;11;11;0.0
C4;H2_ELECTROLYSIS;11;12;0.0
C4;H2_ELECTROLYSIS;11;13;0.0
C4;H2_ELECTROLYSIS;11;14;0.0
C4;H2_ELECTROLYSIS;11;15;0.0
C4;H2_ELECTROLYSIS;11;16;0.0
C4;H2_ELECTROLYSIS;11;17;0.0
C4;H2_ELECTROLYSIS;11;18;0.0
C4;H2_ELECTROLYSIS;11;19;0.0
C4;H2_ELECTROLYSIS;11;20;0.0
C4;H2_ELECTROLYSIS;11;21;0.0
C4;H2_ELECTROLYSIS;11;22;0.0
C4;H2_ELECTROLYSIS;11;23;0.0
C4;H2_ELECTROLYSIS;11;24;0.0
C4;H2_ELECTROLYSIS;12;1;0.0
C4;H2_ELECTROLYSIS;12;2;0.0
C4;H2_ELECTROLYSIS;12;3;0.0
C4;H2_ELECTROLYSIS;12;4;0.0
C4;H2_ELECTROLYSIS;12;5;0.0
C4;H2_ELECTROLYSIS;12;6;0.0
C4;H2_ELECTROLYSIS;12;7;0.0
C4;H2_ELECTROLYSIS;12;8;0.0
C4;H2_ELECTROLYSIS;12;9;0.0
C4;H2_ELECTROLYSIS;12;10;0.0
C4;H2_ELECTROLYSIS;12;11;0.0
C4;H2_ELECTROLYSIS;12;12;0.0
C4;H2_ELECTROLYSIS;12;13;0.0
C4;H2_ELECTROLYSIS;12;14;0.0
C4;H2_ELECTROLYSIS;12;15;0.0
C4;H2_ELECTROLYSIS;12;16;0.0
C4;H2_ELECTROLYSIS;12;17;0.0
C4;H2_ELECTROLYSIS;12;18;0.0
C4;H2_ELECTROLYSIS;12;19;0.0
C4;H2_ELECTROLYSIS;12;20;0.0
C4;H2_ELECTROLYSIS;12;21;0.0
C4;H2_ELECTROLYSIS;12;22;0.0
C4;H2_ELECTROLYSIS;12;23;0.0
C4;H2_ELECTROLYSIS;12;24;0.0
C4;H2_ELECTROLYSIS;13;1;0.0
C4;H2_ELECTROLYSIS;13;2;0.0
C4;H2_ELECTROLYSIS;13;3;0.0
C4;H2_ELECTROLYSIS;13;4;0.0
C4;H2_ELECTROLYSIS;13;5;0.0
C4;H2_ELECTROLYSIS;13;6;0.0
C4;H2_ELECTROLYSIS;13;7;0.0
C4;H2_ELECTROLYSIS;13;8;0.0
C4;H2_ELECTROLYSIS;13;9;0.0
C4;H2_ELECTROLYSIS;13;10;0.0
C4;H2_ELECTROLYSIS;13;11;0.0
C4;H2_ELECTROLYSIS;13;12;0.0
C4;H2_ELECTROLYSIS;13;13;0.0
C4;H2_ELECTROLYSIS;13;14;0.0
C4;H2_ELECTROLYSIS;13;15;0.0
C4;H2_ELECTROLYSIS;13;16;0.0
C4;H2_ELECTROLYSIS;13;17;0.0
C4;H2_ELECTROLYSIS;13;18;0.0
C4;H2_ELECTROLYSIS;13;19;0.0
C4;H2_ELECTROLYSIS;13;20;0.0
C4;H2_ELECTROLYSIS;13;21;0.0
C4;H2_ELECTROLYSIS;13;22;0.0
C4;H2_ELECTROLYSIS;13;23;0.0
C4;H2_ELECTROLYSIS;13;24;0.0
C4;H2_ELECTROLYSIS;14;1;0.0
C4;H2_ELECTROLYSIS;14;2;0.0
C4;H2_ELECTROLYSIS;14;3;0.0
C4;H2_ELECTROLYSIS;14;4;0.0
C4;H2_ELECTROLYSIS;14;5;0.0
C4;H2_ELECTROLYSIS;14;6;0.0
C4;H2_ELECTROLYSIS;14;7;0.0
C4;H2_ELECTROLYSIS;14;8;0.0
C4;H2_ELECTROLYSIS;14;9;0.0
C4;H2_ELECTROLYSIS;14;10;0.0
C4;H2_ELECTROLYSIS;14;11;0.0
C4;H2_ELECTROLYSIS;14;12;0.0
C4;H2_ELECTROLYSIS;14;13;0.0
C4;H2_ELECTROLYSIS;14;14;0.0
C4;H2_ELECTROLYSIS;14;15;0.0
C4;H2_ELECTROLYSIS;14;16;0.0
C4;H2_ELECTROLYSIS;14;17;0.0
C4;H2_ELECTROLYSIS;14;18;0.0
C4;H2_ELECTROLYSIS;14;19;0.0
C4;H2_ELECTROLYSIS;14;20;0.0
C4;H2_ELECTROLYSIS;14;21;0.0
C4;H2_ELECTROLYSIS;14;22;0.0
C4;H2_ELECTROLYSIS;14;23;0.0
C4;H2_ELECTROLYSIS;14;24;0.0
C4;H2_ELECTROLYSIS;15;1;0.0
C4;H2_ELECTROLYSIS;15;2;0.0
C4;H2_ELECTROLYSIS;15;3;0.0
C4;H2_ELECTROLYSIS;15;4;0.0
C4;H2_ELECTROLYSIS;15;5;0.0
C4;H2_ELECTROLYSIS;15;6;0.0
C4;H2_ELECTROLYSIS;15;7;0.0
C4;H2_ELECTROLYSIS;15;8;0.0
C4;H2_ELECTROLYSIS;15;9;0.0
C4;H2_ELECTROLYSIS;15;10;0.0
C4;H2_ELECTROLYSIS;15;11;0.0
C4;H2_ELECTROLYSIS;15;12;0.0
C4;H2_ELECTROLYSIS;15;13;0.0
C4;H2_ELECTROLYSIS;15;14;0.0
C4;H2_ELECTROLYSIS;15;15;0.0
C4;H2_ELECTROLYSIS;15;16;0.0
C4;H2_ELECTROLYSIS;15;17;0.0
C4;H2_ELECTROLYSIS;15;18;0.0
C4;H2_ELECTROLYSIS;15;19;0.0
C4;H2_ELECTROLYSIS;15;20;0.0
C4;H2_ELECTROLYSIS;15;21;0.0
C4;H2_ELECTROLYSIS;15;22;0.0
C4;H2_ELECTROLYSIS;15;23;0.0
C4;H2_ELECTROLYSIS;15;24;0.0
C4;H2_ELECTROLYSIS;16;1;0.0
C4;H2_ELECTROLYSIS;16;2;0.0
C4;H2_ELECTROLYSIS;16;3;0.0
C4;H2_ELECTROLYSIS;16;4;0.0
C4;H2_ELECTROLYSIS;16;5;0.0
C4;H2_ELECTROLYSIS;16;6;0.0
C4;H2_ELECTROLYSIS;16;7;0.0
C4;H2_ELECTROLYSIS;16;8;0.0
C4;H2_ELECTROLYSIS;16;9;0.0
C4;H2_ELECTROLYSIS;16;10;0.0
C4;H2_ELECTROLYSIS;16;11;0.0
C4;H2_ELECTROLYSIS;16;12;0.0
C4;H2_ELECTROLYSIS;16;13;0.0
C4;H2_ELECTROLYSIS;16;14;0.0
C4;H2_ELECTROLYSIS;16;15;0.0
C4;H2_ELECTROLYSIS;16;16;0.0
C4;H2_ELECTROLYSIS;16;17;0.0
C4;H2_ELECTROLYSIS;16;18;0.0
C4;H2_ELECTROLYSIS;16;19;0.0
C4;H2_ELECTROLYSIS;16;20;0.0
C4;H2_ELECTROLYSIS;16;21;0.0
C4;H2_ELECTROLYSIS;16;22;0.0
C4;H2_ELECTROLYSIS;16;23;0.0
C4;H2_ELECTROLYSIS;16;24;0.0
C4;H2_NEW;1;1;0.0
C4;H2_NEW;1;2;0.0
C4;H2_NEW;1;3;0.0
C4;H2_NEW;1;4;0.0
C4;H2_NEW;1;5;0.0
C4;H2_NEW;1;6;0.0
C4;H2_NEW;1;7;0.0
C4;H2_NEW;1;8;0.0
C4;H2_NEW;1;9;0.0
C4;H2_NEW;1;10;0.0
C4;H2_NEW;1;11;0.0
C4;H2_NEW;1;12;0.0
C4;H2_NEW;1;13;0.0
C4;H2_NEW;1;14;0.0
C4;H2_NEW;1;15;0.0
C4;H2_NEW;1;16;0.0
C4;H2_NEW;1;17;0.0
C4;H2_NEW;1;18;0.0
C4;H2_NEW;1;19;0.0
C4;H2_NEW;1;20;0.0
C4;H2_NEW;1;21;0.0
C4;H2_NEW;1;22;0.0
C4;H2_NEW;1;23;0.0
C4;H2_NEW;1;24;0.0
C4;H2_NEW;2;1;0.0
C4;H2_NEW;2;2;0.0
C4;H2_NEW;2;3;0.0
C4;H2_NEW;2;4;0.0
C4;H2_NEW;2;5;0.0
C4;H2_NEW;2;6;0.0
C4;H2_NEW;2;7;0.0
C4;H2_NEW;2;8;0.0
C4;H2_NEW;2;9;0.0
C4;H2_NEW;2;10;0.0
C4;H2_NEW;2;11;0.0
C4;H2_NEW;2;12;0.0
C4;H2_NEW;2;13;0.0
C4;H2_NEW;2;14;0.0
C4;H2_NEW;2;15;0.0
C4;H2_NEW;2;16;0.0
C4;H2_NEW;2;17;0.0
C4;H2_NEW;2;18;0.0
C4;H2_NEW;2;19;0.0
C4;H2_NEW;2;20;0.0
C4;H2_NEW;2;21;0.0
C4;H2_NEW;2;22;0.0
C4;H2_NEW;2;23;0.0
C4;H2_NEW;2;24;0.0
C4;H2_NEW;3;1;0.0
C4;H2_NEW;3;2;0.0
C4;H2_NEW;3;3;0.0
C4;H2_NEW;3;4;0.0
C4;H2_NEW;3;5;0.0
C4;H2_NEW;3;6;0.0
C4;H2_NEW;3;7;0.0
C4;H2_NEW;3;8;0.0
C4;H2_NEW;3;9;0.0
C4;H2_NEW;3;10;0.0
C4;H2_NEW;3;11;0.0
C4;H2_NEW;3;12;0.0
C4;H2_NEW;3;13;0.0
C4;H2_NEW;3;14;0.0
C4;H2_NEW;3;15;0.0
C4;H2_NEW;3;16;0.0
C4;H2_NEW;3;17;0.0
C4;H2_NEW;3;18;0.0
C4;H2_NEW;3;19;0.0
C4;H2_NEW;3;20;0.0
C4;H2_NEW;3;21;0.0
C4;H2_NEW;3;22;0.0
C4;H2_NEW;3;23;0.0
C4;H2_NEW;3;24;0.0
C4;H2_NEW;4;1;0.0
C4;H2_NEW;4;2;0.0
C4;H2_NEW;4;3;0.0
C4;H2_NEW;4;4;0.0
C4;H2_NEW;4;5;0.0
C4;H2_NEW;4;6;0.0
C4;H2_NEW;4;7;0.0
C4;H2_NEW;4;8;0.0
C4;H2_NEW;4;9;0.0
C4;H2_NEW;4;10;0.0
C4;H2_NEW;4;11;0.0
C4;H2_NEW;4;12;0.0
C4;H2_NEW;4;13;0.0
C4;H2_NEW;4;14;0.0
C4;H2_NEW;4;15;0.0
C4;H2_NEW;4;16;0.0
C4;H2_NEW;4;17;0.0
C4;H2_NEW;4;18;0.0
C4;H2_NEW;4;19;0.0
C4;H2_NEW;4;20;0.0
C4;H2_NEW;4;21;0.0
C4;H2_NEW;4;22;0.0
C4;H2_NEW;4;23;0.0
C4;H2_NEW;4;24;0.0
C4;H2_NEW;5;1;0.0
C4;H2_NEW;5;2;0.0
C4;H2_NEW;5;3;0.0
C4;H2_NEW;5;4;0.0
C4;H2_NEW;5;5;0.0
C4;H2_NEW;5;6;0.0
C4;H2_NEW;5;7;0.0
C4;H2_NEW;5;8;0.0
C4;H2_NEW;5;9;0.0
C4;H2_NEW;5;10;0.0
C4;H2_NEW;5;11;0.0
C4;H2_NEW;5;12;0.0
C4;H2_NEW;5;13;0.0
C4;H2_NEW;5;14;0.0
C4;H2_NEW;5;15;0.0
C4;H2_NEW;5;16;0.0
C4;H2_NEW;5;17;0.0
C4;H2_NEW;5;18;0.0
C4;H2_NEW;5;19;0.0
C4;H2_NEW;5;20;0.0
C4;H2_NEW;5;21;0.0
C4;H2_NEW;5;22;0.0
C4;H2_NEW;5;23;0.0
C4;H2_NEW;5;24;0.0
C4;H2_NEW;6;1;0.0
C4;H2_NEW;6;2;0.0
C4;H2_NEW;6;3;0.0
C4;H2_NEW;6;4;0.0
C4;H2_NEW;6;5;0.0
C4;H2_NEW;6;6;0.0
C4;H2_NEW;6;7;0.0
C4;H2_NEW;6;8;0.0
C4;H2_NEW;6;9;0.0
C4;H2_NEW;6;10;0.0
C4;H2_NEW;6;11;0.0
C4;H2_NEW;6;12;0.0
C4;H2_NEW;6;13;0.0
C4;H2_NEW;6;14;0.0
C4;H2_NEW;6;15;0.0
C4;H2_NEW;6;16;0.0
C4;H2_NEW;6;17;0.0
C4;H2_NEW;6;18;0.0
C4;H2_NEW;6;19;0.0
C4;H2_NEW;6;20;0.0
C4;H2_NEW;6;21;0.0
C4;H2_NEW;6;22;0.0
C4;H2_NEW;6;23;0.0
C4;H2_NEW;6;24;0.0
C4;H2_NEW;7;1;0.0
C4;H2_NEW;7;2;0.0
C4;H2_NEW;7;3;0.0
C4;H2_NEW;7;4;0.0
C4;H2_NEW;7;5;0.0
C4;H2_NEW;7;6;0.0
C4;H2_NEW;7;7;0.0
C4;H2_NEW;7;8;0.0
C4;H2_NEW;7;9;0.0
C4;H2_NEW;7;10;0.0
C4;H2_NEW;7;11;0.0
C4;H2_NEW;7;12;0.0
C4;H2_NEW;7;13;0.0
C4;H2_NEW;7;14;0.0
C4;H2_NEW;7;15;0.0
C4;H2_NEW;7;16;0.0
C4;H2_NEW;7;17;0.0
C4;H2_NEW;7;18;0.0
C4;H2_NEW;7;19;0.0
C4;H2_NEW;7;20;0.0
C4;H2_NEW;7;21;0.0
C4;H2_NEW;7;22;0.0
C4;H2_NEW;7;23;0.0
C4;H2_NEW;7;24;0.0
C4;H2_NEW;8;1;0.0
C4;H2_NEW;8;2;0.0
C4;H2_NEW;8;3;0.0
C4;H2_NEW;8;4;0.0
C4;H2_NEW;8;5;0.0
C4;H2_NEW;8;6;0.0
C4;H2_NEW;8;7;0.0
C4;H2_NEW;8;8;0.0
C4;H2_NEW;8;9;0.0
C4;H2_NEW;8;10;0.0
C4;H2_NEW;8;11;0.0
C4;H2_NEW;8;12;0.0
C4;H2_NEW;8;13;0.0
C4;H2_NEW;8;14;0.0
C4;H2_NEW;8;15;0.0
C4;H2_NEW;8;16;0.0
C4;H2_NEW;8;17;0.0
C4;H2_NEW;8;18;0.0
C4;H2_NEW;8;19;0.0
C4;H2_NEW;8;20;0.0
C4;H2_NEW;8;21;0.0
C4;H2_NEW;8;22;0.0
C4;H2_NEW;8;23;0.0
C4;H2_NEW;8;24;0.0
C4;H2_NEW;9;1;0.0
C4;H2_NEW;9;2;0.0
C4;H2_NEW;9;3;0.0
C4;H2_NEW;9;4;0.0
C4;H2_NEW;9;5;0.0
C4;H2_NEW;9;6;0.0
C4;H2_NEW;9;7;0.0
C4;H2_NEW;9;8;0.0
C4;H2_NEW;9;9;0.0
C4;H2_NEW;9;10;0.0
C4;H2_NEW;9;11;0.0
C4;H2_NEW;9;12;0.0
C4;H2_NEW;9;13;0.0
C4;H2_NEW;9;14;0.0
C4;H2_NEW;9;15;0.0
C4;H2_NEW;9;16;0.0
C4;H2_NEW;9;17;0.0
C4;H2_NEW;9;18;0.0
C4;H2_NEW;9;19;0.0
C4;H2_NEW;9;20;0.0
C4;H2_NEW;9;21;0.0
C4;H2_NEW;9;22;0.0
C4;H2_NEW;9;23;0.0
C4;H2_NEW;9;24;0.0
C4;H2_NEW;10;1;0.0
C4;H2_NEW;10;2;0.0
C4;H2_NEW;10;3;0.0
C4;H2_NEW;10;4;0.0
C4;H2_NEW;10;5;0.0
